RowNum,Company,Name,Ref,Review.Date,Cocoa.Percent,Company.Location,Rating,Broad.Bean.Origin,Bean.Type
932,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68,U.S.A.,3.5,Peru,Criollo
933,Marou,Ben Tre,849,2012,78,Vietnam,3.5,Vietnam,Trinitario
934,Mesocacao,"La Tronca, Matagalpa",1351,2014,70,Honduras,3.25,Nicaragua,
935,Michel Cluizel,Mangaro P.,24,2006,65,France,4,Madagascar,Trinitario
936,Momotombo,Matagalpa,661,2011,70,Nicaragua,2.75,Nicaragua,
937,Naive,Chuao,1399,2014,75,Lithuania,2.75,Venezuela,Trinitario
938,Neuhaus (Callebaut),West Africa,15,2006,73,Belgium,2,West Africa,Forastero
939,Obolo,"Pangoa, w/ nibs",1638,2015,70,Chile,3.75,Peru,Criollo
940,Omnom,Madagascar,1247,2014,66,Iceland,3.5,Madagascar,Trinitario
941,organicfair,Caribe,1165,2013,72,Canada,3,Dominican Republic,
942,Pacari,Raw,266,2008,100,Ecuador,2,Ecuador,Forastero (Arriba)
943,Santander,Colombian,32,2006,65,Colombia,3,Colombia,Forastero (Nacional)
944,Scharffen Berger,Nibby,135,2007,62,U.S.A.,3,,
945,Shark's,"Hilo, w/ added cocoa butter",721,2011,73,U.S.A.,2.5,Hawaii,
946,Silvio Bessone,"Trintade, Sao Tome",725,2011,65,Italy,3.25,Sao Tome,Forastero
947,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70,Australia,3.75,Belize,
948,Soma,"Maracaibo, El Vigia",1077,2013,70,Canada,4,Venezuela,Criollo
949,Szanto Tibor,Cacao Blanco,1193,2013,70,Hungary,3.25,Nicaragua,
950,Videri,Dominican Republic,1211,2014,90,U.S.A.,3.25,Dominican Republic,
951,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75,U.S.A.,3,Ecuador,Forastero (Arriba)
952,Zokoko,Tokiala,701,2011,66,Australia,3.5,Papua New Guinea,Trinitario
953,A. Morin,Cuba,1315,2014,70,France,3.5,Cuba,
954,A. Morin,Colombie,1015,2013,70,France,2.75,Colombia,
955,Amatller (Simon Coll),Ecuador,464,2009,85,Spain,2.75,Ecuador,
956,Amedei,Porcelana,111,2007,70,Italy,4,Venezuela,Criollo (Porcelana)
957,Askinosie,Cortes,661,2011,70,U.S.A.,3.75,Honduras,Trinitario
958,Bonnat,Maragnam,1038,2013,75,France,3.5,Brazil,
959,Brazen,Elvesia P.,1514,2015,60,U.S.A.,3,Dominican Republic,
960,Bronx Grrl Chocolate,Dominican Republic,1181,2013,68,U.S.A.,2.75,Dominican Republic,
961,C-Amaro,Sao Tome,749,2011,78,Italy,2.25,Sao Tome,Forastero
962,Davis,Venezuela,1093,2013,70,U.S.A.,2.75,Venezuela,
963,Doble & Bignall,Puerto Cabello,1688,2015,85,U.K.,3,Venezuela,
964,French Broad,Guatemala,1634,2015,73,U.S.A.,3.5,Guatemala,
966,Friis Holm (Bonnat),"Chuno, Xoco",623,2011,70,Denmark,3.5,Nicaragua,"Criollo, Trinitario"
967,Glennmade,"Toledo District, 2015 Harvest",1848,2016,70,U.S.A.,3.5,Belize,
968,Grenada Chocolate Co.,Grenada,241,2008,71,Grenada,2.5,Grenada,Trinitario
969,Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",316,2009,55,U.S.A.,3,Hawaii,
970,Habitual,Amazonas,1201,2014,80,Canada,3,,
971,Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",1748,2016,74,U.S.A.,3.5,Costa Rica,Amazon mix
972,Holy Cacao,Sambirano,1466,2015,70,Israel,3.5,Madagascar,Trinitario
973,Hotel Chocolat,"Marcial, single Cote, 2012",1030,2013,70,U.K.,4,St. Lucia,Trinitario
974,Hummingbird,Amazonas,1097,2013,70,Canada,3.75,Venezuela,Forastero
975,Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,75,Ecuador,2.5,Ecuador,
976,Letterpress,"La Red, Guaconejo",1566,2015,70,U.S.A.,3.25,Domincan Republic,
977,Map Chocolate,Le Chocolat Chaud,1634,2015,78,U.S.A.,3.5,Honduras,
978,Marou,Tien Giang,895,2012,80,Vietnam,3,Vietnam,Trinitario
979,Mast Brothers,Chuao,999,2012,73,U.S.A.,2.75,Venezuela,Trinitario
980,Mesocacao,Honduras,1347,2014,80,Honduras,3.25,Honduras,
981,Metiisto,Akesson Estate,1267,2014,72,Sweden,3.5,Madagascar,Trinitario
982,Middlebury,Maya Mountain,1490,2015,80,U.S.A.,3.5,Belize,Trinitario
983,Momotombo,Oscuro,772,2011,70,Nicaragua,3.25,Nicaragua,
984,Neuhaus (Callebaut),Papua New Guinea,531,2010,70,Belgium,2.5,Papua New Guinea,Criollo
985,Neuhaus (Callebaut),Manickchand Estate,230,2008,67,Belgium,3.75,Trinidad,Trinitario
986,Ocelot,Virunga,1558,2015,70,Scotland,3.75,Congo,Forastero
987,Original Beans (Felchlin),Papua Kerafat,1438,2014,68,Switzerland,2.75,Papua New Guinea,
988,Park 75,South America,1363,2014,65,U.S.A.,3.5,South America,
989,Patric,Madagascar,196,2007,70,U.S.A.,4,Madagascar,Trinitario
990,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70,Belgium,3.25,Cameroon,Forastero
991,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72,Belgium,3,Mexico,Criollo
992,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73,U.S.A.,3.5,Ecuador,
993,Pitch Dark,Namau Village,1315,2014,73,U.S.A.,2.5,Fiji,Trinitario
994,Q Chocolate,Brazil,1057,2013,85,Brazil,3.5,Brazil,
995,Rain Republic,Suchitepequez E.,470,2010,70,Guatemala,2.75,Guatemala,
996,Ranger,"Tumbes, Batch 2",1562,2015,73,U.S.A.,3.5,Peru,Criollo
997,Scharffen Berger,Camahogne,464,2010,68,U.S.A.,3.5,Grenada,Trinitario
998,Sirene,Wild Bolivia,1788,2016,73,Canada,3.5,Bolivia,
999,Soma,Patanemo,1077,2013,70,Canada,3.75,Venezuela,Criollo
1000,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68,Switzerland,2.75,Brazil,Trinitario
1001,Szanto Tibor,Baracoa,1263,2014,70,Hungary,3.75,Cuba,Trinitario
1002,Tocoti,Venezuela,789,2011,72,U.S.A.,2.75,Venezuela,
1003,Valrhona,Abinao,153,2007,85,France,2.5,West Africa,Forastero
1004,Wilkie's Organic,Amazonas,1169,2013,75,Ireland,2.5,Peru,Criollo
1005,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70,Austria,3.5,Tanzania,"Criollo, Trinitario"
1006,Alain Ducasse,Chuao,1061,2013,75,France,2.5,Venezuela,Trinitario
1007,Altus aka Cao Artisan,Gruppo Salinas,1732,2016,60,U.S.A.,2.75,Ecuador,
1008,AMMA,"Monte Alegre, 3 diff. plantations",572,2010,75,Brazil,3.75,Brazil,Forastero (Parazinho)
1009,Arete,Oko Caribe,1598,2015,70,U.S.A.,3.5,Domincan Republic,
1010,Bisou,"San Andres, American style",1486,2015,76,U.S.A.,2.5,Costa Rica,
1011,Blue Bandana,"Akesson's E., Sambirano V.",1740,2016,82,U.S.A.,3.5,Madagascar,Trinitario
1012,Bonnat,"Porcelana, Apotequil",336,2009,75,France,2.75,Peru,Criollo
1013,Cacao Arabuco,Puerto Rico,1606,2015,70,Puerto Rico,2.5,Puerto Rico,
1014,Cacao Atlanta,Tumbes,1215,2014,75,U.S.A.,2.5,Peru,Criollo
1015,Cacao Barry,Tanzania,300,2008,75,France,2,Tanzania,
1016,Cacao Prieto,"Criollo, Dominican Republic",991,2012,72,U.S.A.,3.75,Dominican Republic,Criollo
1017,Cacao Sampaka,Madagascar,508,2010,71,Spain,3.5,Madagascar,Trinitario
1018,Castronovo,Sierra Nevada,1347,2014,72,U.S.A.,3.5,Colombia,"Criollo, Trinitario"
1019,Castronovo,Arauca,1371,2014,76,U.S.A.,3.5,Colombia,"Criollo, Trinitario"
1020,Cello,Venezuela,1251,2014,70,U.S.A.,2.75,Venezuela,
1021,Cote d' Or (Kraft),Sensations Intense,48,2006,70,Belgium,1,,
1022,Damson,Robson Estate,1610,2015,70,U.K.,3,Trinidad,Trinitario
1023,Dandelion,Patanemo,1026,2013,70,U.S.A.,3.25,Venezuela,
1024,Danta,Los Ujuxtes,1223,2014,82,Guatemala,3.25,Guatemala,
1025,De Villiers,"Sambirano Valley, batch 2477",1832,2016,70,South Africa,3,Madagascar,
1026,Domori,Carenero Superior,87,2006,70,Italy,3.5,Venezuela,Trinitario
1027,El Rey,"Rio Caribe, Cariaco",439,2009,60,Venezuela,2.75,Venezuela,Trinitario
1028,Finca,Puerto Rico,1283,2014,65,U.S.A.,2.25,Puerto Rico,
1029,Fruition,"Wild Bolivian, Batch 2",1780,2016,74,U.S.A.,3.75,Bolivia,Beniano
1030,Heirloom Cacao Preservation (Zokoko),"Alto Beni, Upper Rio Beni, 2015",1744,2016,68,U.S.A.,3.75,Bolivia,"Amazon, ICS"
1031,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,80,U.K.,3,Ecuador,Forastero (Nacional)
1032,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,72,Switzerland,3.25,Venezuela,Criollo
1033,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82,Domincan Republic,3,Dominican Republic,
1034,Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,70,Ecuador,3,Ecuador,
1035,Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,85,Ecuador,2.75,Ecuador,
1036,Kyya,Madagascar,1363,2014,72,U.S.A.,3,Madagascar,Trinitario
1037,Levy,Sambirano,1231,2014,71,Finland,3.5,Madagascar,Criollo
1038,Lillie Belle,Purple Haze,947,2012,75,U.S.A.,2.75,"Venezuela, Dom. Rep.",
1039,Marou,Ben Tre,1650,2015,68,Vietnam,3.5,Vietnam,Trinitario
1040,Meadowlands,"Nicaragua, w/ inbs",1291,2014,70,U.S.A.,3,Nicaragua,
1041,Nathan Miller,Ghana,1403,2014,70,U.S.A.,3.5,Ghana,Forastero
1042,Nibble,"Ambanja, Sambirano Valley",1526,2015,72,U.S.A.,3,Madagascar,Trinitario
1043,Potomac,"San Martin, Amazonian Highlands",789,2011,70,U.S.A.,2.75,Peru,
1044,Pralus,"Barlovento, Venezuela",32,2006,75,France,3.5,Venezuela,Trinitario
1045,Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70,U.K.,3.5,Grenada,Trinitario
1046,Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85,U.S.A.,3.5,Ecuador,
1047,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72,Hungary,2.5,Madagascar,Trinitario
1048,Sacred,Twilight,813,2012,69,U.S.A.,3.25,Central and S. America,
1049,Scharffen Berger,Markham Valley,781,2011,68,U.S.A.,3.75,Papua New Guinea,
1050,"Smooth Chocolator, The",Akesson's Estate,1622,2015,70,Australia,3.5,Madagascar,Trinitario
1051,Soma,Peruvian,676,2011,64,Canada,4,Peru,
1052,Taza,"Dark, Stone Ground",180,2007,70,U.S.A.,3,Dominican Republic,
1053,Terroir,Ecuador,1323,2014,77,U.S.A.,3.25,Ecuador,
1054,Theo,Ivory Coast,184,2007,75,U.S.A.,2.5,Ivory Coast,
1055,To'ak (Ecuatoriana),Manabi,1418,2014,81,Ecuador,3.25,Ecuador,Forastero (Nacional)
1056,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70,Madagascar,3,Madagascar,Trinitario
1057,Violet Sky,Moho River Valley,1458,2015,77,U.S.A.,3,Belize,"Criollo, Trinitario"
1058,Violet Sky,Peru,1458,2015,77,U.S.A.,3.25,Peru,"Criollo, Trinitario"
1059,Zokoko,Alto Beni,697,2011,68,Australia,3.5,Bolivia,
1060,Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70,Austria,3.5,Peru,Criollo (Amarru)
1061,Zotter,Congo,749,2011,65,Austria,3,Congo,Forastero
1062,Zotter,"Brazil, Mitzi Blue",486,2010,65,Austria,3,Brazil,
1063,A. Morin,Kpime,1676,2015,70,France,2.75,Togo,
1064,Amano,Guayas,470,2010,70,U.S.A.,4,Ecuador,
1065,Amano,"Bali, Jembrana",304,2008,70,U.S.A.,2.75,Indonesia,
1066,Amedei,Toscano Black,40,2006,70,Italy,5,,Blend
1067,Artisan du Chocolat,"Colombia, Casa Luker",947,2012,72,U.K.,3.75,Colombia,
1068,Bahen & Co.,Papua New Guinea,1474,2015,70,Australia,3.5,Papua New Guinea,
1069,Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",508,2010,74,Switzerland,3.25,Venezuela,Criollo (Porcelana)
1070,Bisou,"Nicaragua, American style",1482,2015,76,U.S.A.,2.5,Nicaragua,
1071,Bonnat,"Los Colorados, Santo Domingo, Equateur",1418,2014,75,France,3.25,Dominican Republic,
1072,Bonnat,Piura Blanco,629,2011,75,France,3.5,Peru,Forastero (Nacional)
1073,Bonnat,"Porcelana, Tabasco, Marfil de Blanco",336,2009,75,France,3,Mexico,Criollo
1074,Bonnat,Chuao,81,2006,75,France,4,Venezuela,Trinitario
1075,Burnt Fork Bend,Blend,1303,2014,72,U.S.A.,3.25,,Blend
1076,Cacao Hunters,Sierra Nevada,1430,2014,64,Colombia,3.5,Colombia,
1077,Chocolate Makers,Tres Hombres,1530,2015,75,Amsterdam,3.25,Dominican Republic,Trinitario
1078,Cloudforest,"Camino Verde P., Balao, Guayas, 2014",1486,2015,73,U.S.A.,3.5,Ecuador,
1079,Dandelion,"Maya Mtn., Break Bar- Snark",1446,2015,70,U.S.A.,3,Belize,Trinitario
1080,Duffy's,Dominican Republic,661,2011,65,U.K.,3.5,Dominican Republic,
1081,Durci,Corona Arriba,1630,2015,70,U.S.A.,4,Ecuador,
1082,El Rey,"Carenero Superior, Apamate",206,2008,74,Venezuela,2.5,Venezuela,Criollo
1083,Ethereal,Dominican Republic,1275,2014,80,U.S.A.,3.75,Dominican Republic,
1086,hexx,Venezuela,1546,2015,70,U.S.A.,3,Venezuela,
1087,Hogarth,Akesson's Estate,1712,2016,70,New Zealand,2.75,Madagascar,Trinitario
1088,Hoja Verde (Tulicorp),Manabi,414,2009,80,Ecuador,2.5,Ecuador,Forastero (Arriba) ASS
1089,Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,100,U.K.,2.75,Dominican Republic,
1090,Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,65,U.K.,3.25,St. Lucia,Trinitario
1091,Hummingbird,"Ocumare, Cumboto",1097,2013,70,Canada,3.25,Venezuela,"Trinitario, Criollo"
1092,Isidro,Belize,1279,2014,72,U.S.A.,3.25,Belize,Trinitario
1093,Just Good Chocolate,Madagascar,1375,2014,70,U.S.A.,3.5,Madagascar,Trinitario
1094,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55,Domincan Republic,3.25,Dominican Republic,
1095,Kto,Belize,1426,2014,90,U.S.A.,3.25,Belize,Trinitario
1096,L.A. Burdick (Felchlin),Brazil,891,2012,70,U.S.A.,4,Brazil,
1097,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72,U.S.A.,3,Hawaii,
1098,Madre,"Chiapas, Triple Cacao",607,2010,72,U.S.A.,2.75,Mexico,
1099,Manufaktura Czekolady,Johe,1844,2016,70,Poland,3.75,Nicaragua,
1100,Marou,"Tan Phu Dong, Treasure Island",1149,2013,75,Vietnam,3.5,Vietnam,Trinitario
1101,Mesocacao,"La Tronca, Matagalpa",1351,2014,80,Honduras,3.5,Nicaragua,
1102,Metropolitan,South America,1688,2015,70,Amsterdam,3.5,South America,Trinitario
1103,Michel Cluizel,Los Ancones P.,24,2006,67,France,4,Dominican Republic,
1104,Molucca,Peru,1618,2015,70,U.S.A.,3.25,Peru,
1105,Ohiyo,Tanzania,1598,2015,70,U.S.A.,3,Tanzania,
1106,Olive and Sinclair,Dark 67,457,2009,67,U.S.A.,2.75,"Ghana, Domin. Rep",
1107,Olivia,Carribean,688,2011,76,Canada,2.75,Carribean,
1108,Parliament,Kilombero Valley,1856,2016,70,U.S.A.,3.25,Tanzania,
1109,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72,Belgium,4,Madagascar,Trinitario
1110,Potomac,"Upala, Batch 12",607,2010,82,U.S.A.,3.75,Costa Rica,Matina
1111,Pump Street Bakery,Guantupi River,1223,2014,75,U.K.,3,Ecuador,Forastero (Nacional)
1112,Roasting Masters,"La Dorado, light roast",1844,2016,70,South Korea,3.25,Costa Rica,
1113,Rozsavolgyi,Porcelana,717,2011,71,Hungary,2.5,Venezuela,
1114,Salgado,Carenero Superior,288,2008,70,Argentina,3.5,Venezuela,Trinitario
1115,Scharffen Berger,Jamaica a l'ancienne,56,2006,70,U.S.A.,2,Jamaica,Trinitario
1116,Shark Mountain,Jamaica,1450,2015,72,U.S.A.,3.25,Jamaica,Trinitario
1117,Shark Mountain,Ecuador,1335,2014,75,U.S.A.,3,Ecuador,Trinitario
1118,"Smooth Chocolator, The",San Juan Estate,1622,2015,70,Australia,3.75,Trinidad,Trinitario
1119,Snake & Butterfly,Ghana,693,2011,67,U.S.A.,1.5,Ghana,Forastero
1120,Snake & Butterfly,Ecuador,502,2010,68,U.S.A.,3.25,Ecuador,
1121,Soma,Maranon Canyon,1259,2014,70,Canada,3.75,Peru,Forastero (Nacional)
1122,Soma,Black Science Blend 1,607,2010,70,Canada,3.75,"DR, Ecuador, Peru","Trinitario, Nacional"
1123,Somerville,Nicaragua,1367,2014,70,U.S.A.,3.25,Nicaragua,
1124,Sprungli (Felchlin),Alto Beni,1057,2013,70,Switzerland,3,Bolivia,Criollo
1125,Tabal,Peru,1105,2013,70,U.S.A.,3,Peru,
1126,Taza,Chiapan,451,2009,75,U.S.A.,2.75,Mexico,
1127,Theo,"Ghana, Panama, Ecuador",188,2007,75,U.S.A.,3,"Ghana, Panama, Ecuador",Blend
1128,Valrhona,Guanaja,63,2006,70,France,4,South America,"Criollo, Trinitario"
1129,Wilkie's Organic,Tumbes,1169,2013,75,Ireland,3.25,Peru,Criollo
1130,Willie's Cacao,Java,593,2010,69,U.K.,3.75,Indonesia,
1131,Willie's Cacao,Sambirano,593,2010,71,U.K.,3,Madagascar,Trinitario
1132,Zak's,"Peru, Batch 1",1578,2015,70,U.S.A.,3.25,Peru,
1133,Artisan du Chocolat,Dominican Republic,363,2009,72,U.K.,3.25,Dominican Republic,Trinitario
1134,Artisan du Chocolat (Casa Luker),"Orinoqua Region, Arauca",1181,2013,72,U.K.,2.75,Colombia,Trinitario
1135,Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",636,2011,72,Switzerland,3.5,Venezuela,
1136,Bittersweet Origins,Sambirano,233,2008,71,U.S.A.,3,Madagascar,Trinitario
1137,Black Mountain,Matiguas,256,2008,70,U.S.A.,3,Nicaragua,
1138,Blue Bandana,Kokoa Kamili,1752,2016,75,U.S.A.,3.5,Tanzania,
1139,Bonnat,Libanio,629,2011,75,France,3.75,Brazil,
1140,Bonnat,Juliana,672,2011,75,France,3.5,Brazil,
1141,Bonnat,Jamaique,761,2011,75,France,3.25,Jamaica,Trinitario
1142,Brasstown aka It's Chocolate,Conacado,1462,2015,68,U.S.A.,3.75,Dominican Republic,
1143,Burnt Fork Bend,"Ecuador, Bob Bar",1323,2014,60,U.S.A.,2.5,Ecuador,
1144,Cacao Market,"Jutiapa, lot 050916D",1860,2016,70,U.S.A.,3.5,Honduras,Trinitario
1145,Cacao Prieto,"Dominican Republicm, rustic",641,2011,72,U.S.A.,3,Dominican Republic,
1146,Cao,Tanzania,1804,2016,73,U.S.A.,2.75,Tanzania,
1147,Cao,Porcelana,1804,2016,75,U.S.A.,2.5,Venezuela,Criollo
1148,Castronovo,San Martin,1105,2013,70,U.S.A.,2.5,Peru,Criollo
1149,Castronovo,Tumbes,1153,2013,70,U.S.A.,2.75,Peru,Criollo
1150,Chocablog,Ecuador,1454,2015,70,U.K.,3.25,Ecuador,
1151,Chocolate Makers,"Congo, Gorilla bar",1530,2015,68,Amsterdam,3.5,Congo,Forastero
1152,Coppeneur,Chuao,478,2010,70,Germany,3,Venezuela,Trinitario
1153,Dandelion,Buto,1303,2014,70,U.S.A.,2.75,Liberia,
1154,Danta,Las Acacias E.,423,2009,60,Guatemala,3.25,Guatemala,Criollo
1155,De Villiers,Bundibugyo District,1832,2016,70,South Africa,2.5,Uganda,Forastero
1156,Dick Taylor,Sambirano,661,2011,80,U.S.A.,2.75,Madagascar,Trinitario
1157,Domori,Ilblend,272,2008,70,Italy,3.75,,Blend
1158,Ethereal,Ecuador,1275,2014,80,U.S.A.,3.5,Ecuador,
1159,Frederic Blondeel,Costa Rica,1538,2015,70,Belgium,3.5,Costa Rica,
1160,French Broad,Matagalpa,1295,2014,68,U.S.A.,3.25,Nicaragua,
1161,French Broad,"Palo Blanco, Chulucanas",883,2012,61,U.S.A.,3.5,Peru,
1166,Kyya,Hispaniola,1359,2014,72,U.S.A.,3,Dominican Republic,
1167,Madecasse (Cinagra),Madagascar,288,2008,75,Madagascar,3.5,Madagascar,Trinitario
1168,Madre,Brazil,1085,2013,70,U.S.A.,3.5,Brazil,
1169,Madre,Kaua'i,995,2012,70,U.S.A.,3.5,Hawaii,
1170,Madre,Upala,693,2011,70,U.S.A.,2.75,Costa Rica,
1171,Mars,"Ghana, prototype",544,2010,65,U.S.A.,3.5,Ghana,Forastero
1172,Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74,U.S.A.,3.75,Dominican Republic,
1173,Maverick,Tumbes,1430,2014,82,U.S.A.,3.25,Peru,Criollo
1174,Menakao (aka Cinagra),Madagascar,841,2012,72,Madagascar,2.5,Madagascar,Trinitario
1175,Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66,France,3.75,Mexico,
1176,Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75,U.S.A.,3.75,Venezuela,
1177,Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78,Lithuania,3.75,Peru,Forastero (Nacional)
1178,Nathan Miller,Madagascar,1403,2014,73,U.S.A.,2.5,Madagascar,Trinitario
1179,Ocho,Sang Yum Coop,1760,2016,70,New Zealand,3.5,Samoa,
1180,Palette de Bine,Lam Dong,1574,2015,72,Canada,3.75,Vietnam,Trinitario
1181,Patric,"Piura, Choc. Garage Exclusive",1034,2013,67,U.S.A.,4,Peru,
1182,Pralus,Vanuatu,40,2006,75,France,3,Vanuatu,Trinitario
1183,Pura Delizia,Venezuela,931,2012,73,Italy,2.75,Venezuela,
1184,Q Chocolate,Brazil,1069,2013,55,Brazil,2.75,Brazil,
1185,Republica del Cacao (aka Confecta),Los Rios,170,2007,75,Ecuador,3.75,Ecuador,Forastero (Arriba)
1186,Rogue,"La Masica, Batch 1, FHID Research Center",1748,2016,75,U.S.A.,3.75,Honduras,
1187,Santome,Sao Tome,761,2011,70,France,2.75,Sao Tome,Forastero
1188,Shark Mountain,Papua New Guinea,1450,2015,73,U.S.A.,3.5,Papua New Guinea,Forastero
1189,Sirene,"Somia Plantation, 2012",1339,2014,73,Canada,3.75,Madagascar,Trinitario
1190,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70,Australia,3.75,Ecuador,Criollo
1191,"Smooth Chocolator, The",Bolivia,1626,2015,72,Australia,2.75,Bolivia,
1192,Soma,"Sangre Grande P., Trinidad",1073,2013,70,Canada,3.75,Trinidad,Trinitario
1193,Soma,O'ahu,833,2012,70,Canada,3.75,Hawaii,
1194,Soma,Papua New Guinea,387,2009,70,Canada,3.5,Papua New Guinea,Trinitario
1195,Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84,U.S.A.,3.5,Ecuador,
1196,StRita Supreme,"Samar, East Visayas region",943,2012,75,U.S.A.,2.75,Philippines,
1197,StRita Supreme,"Samar, East Visayas region",943,2012,70,U.S.A.,2.5,Philippines,
1198,Taza,Belize,1271,2014,68,U.S.A.,3,Belize,Trinitario
1199,Tejas,San Jose,829,2012,70,U.S.A.,2.75,Bolivia,
1200,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72,Madagascar,3.5,Madagascar,
1201,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64,France,3,Venezuela,Criollo (Porcelana)
1202,Wilkie's Organic,Amazonas w/ nibs,1173,2013,75,Ireland,2.75,Peru,Criollo
1203,Acalli,"Chulucanas, El Platanal",1462,2015,70,U.S.A.,3.75,Peru,
1204,Amano,Chuao,544,2010,70,U.S.A.,3,Venezuela,Trinitario
1205,Artisan du Chocolat,Panama,745,2011,72,U.K.,2.75,Panama,
1206,Askinosie,Mababa,1780,2016,68,U.S.A.,3.75,Tanzania,Trinitario
1207,Bahen & Co.,Sambirano,995,2012,70,Australia,3,Madagascar,Trinitario
1208,Beschle (Felchlin),"Java, Grand Cru",508,2010,64,Switzerland,3.5,Indonesia,
1209,Bisou,"San Andres, silk",1486,2015,78,U.S.A.,2.5,Costa Rica,
1210,Bittersweet Origins,Sambirano,423,2009,75,U.S.A.,3.25,Madagascar,Trinitario
1211,Bonnat,Madagascar,75,2006,75,France,4,Madagascar,Trinitario
1212,Burnt Fork Bend,Belize,1303,2014,72,U.S.A.,3.25,Belize,Trinitario
1213,Cacao Store,Peru,1684,2015,70,Japan,3.25,Peru,
1214,C-Amaro,Dominican Republic,1442,2014,72,Italy,3,Dominican Republic,
1215,Chocolate Con Amor,Ecuador,1764,2016,70,U.S.A.,3.25,Ecuador,
1216,Chocosol,"Chiapas, Lacandon Jungle, Oaxacom Mtn",682,2011,65,Canada,3.25,Mexico,
1217,Chocovic,"Bolivar, Guaranda",117,2007,71,Spain,2.5,Ecuador,Forastero (Arriba)
1218,Dean and Deluca (Belcolade),Costa Rica,175,2007,64,U.S.A.,3,Costa Rica,
1219,Dean and Deluca (Belcolade),Papua New Guinea,180,2007,64,U.S.A.,3,Papua New Guinea,
1220,Emily's,Patanemo,1450,2015,79,Japan,3,Venezuela,
1221,Feitoria Cacao,Maya Mountain,1736,2016,76,Portugal,2.75,Belize,Trinitario
1222,Fossa,"Camino Verde P., Balao, Guayas",1776,2016,75,Singapore,3.5,Ecuador,
1227,Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,70,Denmark,3.25,Honduras,"Criollo, Trinitario"
1228,Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,70,Denmark,3.25,Nicaragua,"Criollo, Trinitario"
1229,Hogarth,Carenero Superior,1712,2016,72,New Zealand,2.75,Venezuela,Trinitario
1230,Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,70,U.K.,3,Dominican Republic,
1231,Hotel Chocolat (Coppeneur),Uba Budo,300,2008,72,U.K.,3,Sao Tome,Forastero
1232,Hummingbird,Hispaniola,1311,2014,70,Canada,3.75,Dominican Republic,Trinitario
1233,L.A. Burdick (Felchlin),Venzuela,597,2010,71,U.S.A.,3,Venezuela,
1234,La Maison du Chocolat (Valrhona),Akosombo,346,2009,68,France,3.25,Ghana,Forastero
1235,Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75,France,3.25,Brazil,
1236,Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68,France,2.75,Trinidad-Tobago,
1237,Lilla,Madagascar,1856,2016,70,Finland,3,Madagascar,Trinitario
1238,Madre,Dominican,672,2011,70,U.S.A.,2.5,Dominican Republic,
1240,Mast Brothers,"Dominican Republic, Coop",572,2010,70,U.S.A.,3.25,Dominican Republic,
